,age,reputation,stat_overall,stat_potential,stat_skill_moves,continent_africa,continent_asia,continent_europe,continent_oceania,continent_south america,contract_until_2018,contract_until_2019,contract_until_2020,contract_until_2021,contract_until_2022,contract_until_2023,contract_until_2024,contract_until_2025,contract_until_2026,position_DF,position_GK,position_MF,position_ST,prefer_foot_left,prefer_foot_right,value
5437,29,1.0,65,65,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,12.834683971615659
5438,17,1.0,65,82,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,13.910821646859095
5439,28,1.0,65,65,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,13.217675375388819
5440,21,1.0,65,74,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,13.652992804936396
5441,26,1.0,65,67,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13.384729180332174
5442,20,1.0,65,76,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,13.73755009757506
5443,25,1.0,65,67,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.384729180332174
5444,31,1.0,65,65,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,13.07107218827772
5445,21,1.0,65,74,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,13.652992804936396
5446,28,1.0,65,65,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13.217675375388819
5447,24,1.0,65,71,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,13.527829818844937
5448,35,1.0,65,65,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,11.775297421715827
5449,33,1.0,65,65,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.25486757159303
5450,31,1.0,65,65,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,12.691583538230217
5451,18,1.0,65,85,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,13.910821646859095
5452,30,1.0,65,65,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,13.171155446333852
5453,36,1.0,65,65,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,11.156264806643742
5454,29,1.0,65,66,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,12.959846800844963
5455,25,1.0,65,70,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,13.493928313146206
5456,21,1.0,65,75,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,13.527829818844937
5457,37,1.0,65,65,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,11.156264806643742
5458,24,1.0,65,69,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,13.45883704259595
5459,34,1.0,65,65,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,12.301387370778713
5460,29,1.0,65,65,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12.899222326086994
5461,26,1.0,65,66,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,13.345508528717259
5462,33,1.0,65,65,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,12.301387370778713
5463,21,1.0,65,73,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,13.42246945133505
5464,27,1.0,65,65,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,13.26212705890841
5465,22,1.0,65,72,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,13.384729180332174
5466,26,1.0,65,66,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,13.171155446333852
5467,34,1.0,65,65,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,12.301387370778713
5468,22,1.0,65,72,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,13.384729180332174
5469,23,1.0,65,73,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,13.560619598657233
5470,21,1.0,65,73,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,13.45883704259595
5471,23,1.0,65,72,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,13.527829818844937
5472,28,1.0,65,65,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,13.217675375388819
5473,32,1.0,65,65,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,12.611541086966115
5474,18,1.0,65,78,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,13.76421831620775
5475,28,1.0,65,67,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,13.017005083966255
5476,24,1.0,65,71,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,13.493928313146206
5477,30,1.0,65,65,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,12.899222326086994
5478,23,1.0,65,72,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,13.560619598657233
5479,23,1.0,65,72,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,13.384729180332174
5480,29,1.0,65,65,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.899222326086994
5481,26,1.0,65,68,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,13.217675375388819
5482,22,1.0,65,73,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13.42246945133505
5483,20,1.0,65,76,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,13.623139877437296
5484,26,1.0,65,69,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.26212705890841
5485,22,1.0,65,72,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,13.527829818844937
5486,21,1.0,65,76,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,13.623139877437296
5487,32,1.0,65,65,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,12.611541086966115
5488,26,1.0,65,65,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,13.07107218827772
5489,22,1.0,65,75,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,13.652992804936396
5490,27,1.0,65,65,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.26212705890841
5491,25,1.0,65,70,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,13.304686600863562
5492,23,1.0,65,70,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,13.304686600863562
5493,20,1.0,65,80,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,13.997832948091215
5494,31,1.0,65,65,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.07107218827772
5495,33,1.0,65,65,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,12.691583538230217
5496,20,1.0,65,78,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13.910821646859095
5497,35,1.0,65,65,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11.775297421715827
5498,28,1.0,65,65,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,13.217675375388819
5499,26,1.0,65,65,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,13.26212705890841
5500,27,1.0,65,67,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13.171155446333852
5501,19,1.0,65,78,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,13.815511557963774
5502,20,1.0,65,75,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13.527829818844937
5503,23,1.0,65,69,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13.26212705890841
5504,25,1.0,65,67,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,13.217675375388819
5505,35,1.0,65,65,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11.775297421715827
5506,22,1.0,65,71,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13.217675375388819
5507,25,2.0,65,68,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.42246945133505
5508,27,1.0,65,65,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,13.017005083966255
5509,27,1.0,65,65,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,13.26212705890841
5510,20,1.0,65,72,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13.384729180332174
5511,21,1.0,65,74,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,13.652992804936396
5512,25,1.0,65,67,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13.217675375388819
5513,28,1.0,65,65,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13.017005083966255
5514,23,1.0,65,72,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,13.384729180332174
5515,25,1.0,65,69,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.304686600863562
5516,24,1.0,65,71,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,13.493928313146206
5517,23,1.0,65,71,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.527829818844937
5518,23,1.0,65,71,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.527829818844937
5519,33,1.0,65,65,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,12.506180941677357
5520,38,1.0,65,65,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,11.156264806643742
5521,23,1.0,65,70,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,13.304686600863562
5522,20,1.0,65,76,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,13.73755009757506
5523,23,1.0,65,73,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,13.560619598657233
5524,22,1.0,65,75,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13.527829818844937
5525,30,1.0,65,65,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,12.899222326086994
5526,30,1.0,65,65,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,12.899222326086994
5527,22,1.0,65,72,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.527829818844937
5528,23,1.0,65,70,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,13.171155446333852
5529,24,1.0,65,69,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,13.493928313146206
5530,21,1.0,65,75,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13.560619598657233
5531,22,1.0,65,71,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13.345508528717259
5532,29,1.0,65,65,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,12.959846800844963
5533,24,1.0,65,69,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13.122365377402328
5534,23,1.0,65,71,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.527829818844937
5535,23,1.0,65,71,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,13.527829818844937
5536,29,1.0,65,65,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,12.959846800844963
5537,25,1.0,65,70,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,13.171155446333852
5538,33,2.0,65,65,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,12.691583538230217
5539,25,1.0,65,68,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,13.07107218827772
5540,28,1.0,65,65,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,12.959846800844963
5541,28,1.0,65,65,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,12.959846800844963
5542,22,1.0,65,72,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13.384729180332174
5543,23,1.0,65,72,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,13.527829818844937
5544,30,1.0,65,65,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,12.899222326086994
5545,22,1.0,65,70,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,13.493928313146206
5546,26,1.0,65,66,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,13.345508528717259
5547,24,1.0,65,68,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,13.42246945133505
5548,25,1.0,65,68,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,13.42246945133505
5549,24,1.0,65,68,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,13.42246945133505
5550,32,1.0,65,65,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,12.959846800844963
5551,24,1.0,65,70,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,13.171155446333852
5552,30,1.0,65,65,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12.899222326086994
5553,29,1.0,65,65,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,12.834683971615659
5554,29,1.0,65,67,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,13.017005083966255
5555,19,1.0,65,80,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,13.76421831620775
5556,26,1.0,65,66,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,13.345508528717259
5557,21,1.0,65,74,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,13.652992804936396
5558,30,1.0,65,65,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12.899222326086994
5559,26,1.0,65,66,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,13.384729180332174
5560,25,1.0,65,67,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13.217675375388819
5561,23,1.0,65,70,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,13.345508528717259
5562,22,1.0,65,77,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,13.652992804936396
5563,24,1.0,65,68,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.42246945133505
5564,21,1.0,65,73,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.592368256649284
5565,22,1.0,65,75,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.681980308196241
5566,25,1.0,65,68,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,13.42246945133505
5567,25,1.0,65,70,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,13.304686600863562
5568,23,1.0,65,72,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,13.560619598657233
5569,32,1.0,65,65,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12.899222326086994
5570,25,1.0,65,69,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,13.304686600863562
5571,17,1.0,65,79,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,13.910821646859095
5572,23,1.0,65,69,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13.304686600863562
5573,21,1.0,65,75,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.560619598657233
5574,27,1.0,65,65,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,13.26212705890841
5575,25,1.0,65,69,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,13.26212705890841
5576,21,1.0,65,79,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,13.910821646859095
5577,27,1.0,65,65,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.26212705890841
5578,24,1.0,65,72,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,13.527829818844937
5579,24,1.0,65,69,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,13.304686600863562
5580,28,1.0,65,65,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.017005083966255
5581,26,1.0,65,67,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13.171155446333852
5582,24,1.0,65,69,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.304686600863562
5583,25,1.0,65,68,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,13.26212705890841
5584,26,1.0,65,69,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,13.26212705890841
5585,25,1.0,65,67,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,13.217675375388819
5586,22,1.0,65,71,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,13.345508528717259
5587,31,1.0,65,65,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,12.834683971615659
5588,21,1.0,65,76,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13.76421831620775
5589,21,1.0,65,75,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,13.681980308196241
5590,26,1.0,65,66,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,13.171155446333852
5591,26,1.0,65,67,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,13.384729180332174
5592,26,1.0,65,68,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13.217675375388819
5593,28,1.0,65,65,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,12.959846800844963
5594,23,1.0,65,72,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13.384729180332174
5595,22,1.0,65,74,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13.45883704259595
5596,25,1.0,65,69,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.304686600863562
5597,20,1.0,65,75,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,13.527829818844937
5598,32,1.0,65,65,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,12.959846800844963
5599,25,1.0,65,67,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,13.217675375388819
5600,27,1.0,65,66,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,13.345508528717259
5601,20,1.0,65,76,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,13.73755009757506
5602,23,1.0,65,71,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,13.527829818844937
5603,26,1.0,65,68,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,13.217675375388819
5604,20,1.0,65,76,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,13.73755009757506
5605,25,1.0,65,70,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,13.493928313146206
5606,21,1.0,65,74,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,13.493928313146206
5607,25,1.0,65,72,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,13.384729180332174
5608,22,1.0,65,74,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13.45883704259595
5609,24,1.0,65,71,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.527829818844937
5610,20,1.0,65,77,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.652992804936396
5611,23,1.0,65,71,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,13.527829818844937
5612,23,1.0,65,71,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,13.527829818844937
5613,30,1.0,65,65,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,12.899222326086994
5614,24,1.0,65,68,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,13.26212705890841
5615,22,1.0,65,75,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,13.681980308196241
5616,24,1.0,65,71,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,13.527829818844937
5617,25,1.0,65,69,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,13.122365377402328
5618,31,1.0,65,65,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,12.834683971615659
5619,25,1.0,65,71,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,13.171155446333852
5620,20,1.0,65,74,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.652992804936396
5621,23,1.0,65,72,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13.384729180332174
5622,24,1.0,65,70,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13.493928313146206
5623,27,1.0,65,65,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13.017005083966255
5624,30,1.0,65,65,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12.899222326086994
5625,25,1.0,65,67,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13.217675375388819
5626,27,1.0,65,66,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13.122365377402328
5627,26,1.0,65,65,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.26212705890841
5628,22,1.0,65,70,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,13.493928313146206
5629,24,1.0,65,69,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,13.45883704259595
5630,20,1.0,65,79,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,13.997832948091215
5631,39,1.0,65,65,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,10.596659732783579
5632,25,1.0,65,68,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.42246945133505
5633,29,1.0,65,65,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,13.217675375388819
5634,19,1.0,65,74,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,13.45883704259595
5635,27,1.0,65,67,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,13.171155446333852
5636,24,1.0,65,70,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,13.493928313146206
5637,33,1.0,65,65,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,12.765691290604371
5638,27,1.0,65,69,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,13.07107218827772
5639,23,1.0,65,70,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,13.493928313146206
5640,23,1.0,65,70,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,13.493928313146206
5641,22,1.0,65,73,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,13.592368256649284
5642,26,1.0,65,66,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,13.384729180332174
5643,24,1.0,65,68,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,13.42246945133505
5644,24,1.0,65,70,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,13.493928313146206
5645,24,1.0,65,71,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.345508528717259
5646,20,1.0,65,72,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13.384729180332174
5647,22,1.0,65,72,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,13.560619598657233
5648,21,1.0,65,74,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,13.652992804936396
